order_item_id,order_id,product_id,quantity
18462,6156,238,4
18463,6156,110,5
18464,6157,1,4
18465,6158,1,4
18466,6158,99,2
18467,6158,121,2
18468,6159,240,3
18469,6159,90,4
18470,6159,257,4
18471,6159,230,1
18472,6159,279,3
18473,6160,2,3
18474,6160,1,4
18475,6160,108,2
18476,6161,2,3
18477,6162,287,5
18478,6162,1,5
18479,6162,8,2
18480,6162,81,5
18481,6162,178,3
18482,6163,112,1
18483,6163,276,2
18484,6163,17,4
18485,6163,299,1
18486,6164,6,4
18487,6164,1,1
18488,6164,145,2
18489,6164,151,5
18490,6164,1,4
18491,6165,233,1
18492,6165,147,5
18493,6165,250,1
18494,6166,82,3
18495,6167,162,5
18496,6167,132,2
18497,6167,25,5
18498,6167,214,2
18499,6167,201,4
18500,6168,259,5
18501,6168,287,4
18502,6169,1,2
18503,6170,191,4
18504,6170,32,1
18505,6171,1,4
18506,6171,1,1
18507,6171,1,3
18508,6171,294,5
18509,6171,1,1
18510,6172,265,5
18511,6172,12,2
18512,6172,1,2
18513,6172,1,5
18514,6173,17,3
18515,6173,1,3
18516,6173,47,4
18517,6173,47,4
18518,6173,132,1
18519,6174,177,3
18520,6174,44,2
18521,6174,106,3
18522,6175,213,3
18523,6175,45,3
18524,6175,208,2
18525,6176,196,2
18526,6177,158,5
18527,6177,10,1
18528,6178,135,2
18529,6178,163,1
18530,6178,1,5
18531,6178,1,3
18532,6179,237,1
18533,6179,223,5
18534,6180,246,4
18535,6180,51,2
18536,6180,159,3
18537,6180,1,3
18538,6181,141,5
18539,6181,1,3
18540,6181,13,5
18541,6181,1,3
18542,6181,1,3
18543,6182,142,1
18544,6183,79,5
18545,6183,207,3
18546,6183,1,2
18547,6183,1,4
18548,6184,1,3
18549,6185,54,2
18550,6185,144,2
18551,6185,136,4
18552,6185,288,1
18553,6185,82,1
18554,6186,1,5
18555,6186,1,4
18556,6186,123,5
18557,6187,201,2
18558,6187,113,2
18559,6188,251,1
18560,6188,1,5
18561,6188,1,3
18562,6188,56,2
18563,6188,109,1
18564,6189,123,5
18565,6190,88,3
18566,6191,1,4
18567,6191,253,4
18568,6191,294,4
18569,6192,44,1
18570,6193,1,2
18571,6193,168,5
18572,6193,1,2
18573,6193,43,3
18574,6194,86,5
18575,6194,71,3
18576,6195,12,3
18577,6195,15,5
18578,6195,137,4
18579,6196,1,4
18580,6196,273,5
18581,6196,40,5
18582,6196,149,3
18583,6197,50,4
18584,6197,1,2
18585,6197,3,2
18586,6197,146,4
18587,6198,1,2
18588,6198,72,2
18589,6199,1,4
18590,6199,1,5
18591,6199,202,5
18592,6200,1,3
18593,6201,70,5
18594,6202,278,3
18595,6202,4,3
18596,6202,145,1
18597,6202,160,2
18598,6203,2,3
18599,6203,154,1
18600,6203,165,2
18601,6204,297,2
18602,6204,138,3
18603,6204,276,2
18604,6205,61,5
18605,6205,189,3
18606,6205,282,5
18607,6206,136,4
18608,6206,1,5
18609,6206,165,4
18610,6206,1,4
18611,6207,1,1
18612,6207,1,4
18613,6207,96,1
18614,6207,230,4
18615,6208,147,5
18616,6209,1,5
18617,6209,67,4
18618,6209,1,2
18619,6209,122,1
18620,6210,282,2
18621,6210,287,1
18622,6210,11,4
18623,6211,257,5
18624,6211,88,1
18625,6211,67,3
18626,6211,1,1
18627,6211,1,5
18628,6212,101,3
18629,6212,252,5
18630,6212,1,1
18631,6213,298,2
18632,6213,298,1
18633,6214,12,1
18634,6214,86,2
18635,6215,70,3
18636,6215,293,5
18637,6215,270,2
18638,6215,129,2
18639,6216,18,2
18640,6216,1,2
18641,6217,1,1
18642,6217,240,4
18643,6217,7,2
18644,6218,54,4
18645,6218,1,3
18646,6218,1,4
18647,6218,76,3
18648,6219,1,5
18649,6219,288,5
18650,6219,295,2
18651,6219,26,5
18652,6220,1,3
18653,6220,1,2
18654,6220,1,5
18655,6221,24,1
18656,6221,299,5
18657,6221,149,5
18658,6221,57,1
18659,6222,1,5
18660,6222,121,4
18661,6222,257,4
18662,6222,65,3
18663,6223,11,1
18664,6223,1,5
18665,6223,260,3
18666,6223,105,3
18667,6223,70,5
18668,6224,219,4
18669,6224,1,3
18670,6224,95,5
18671,6224,174,5
18672,6225,166,4
18673,6225,1,5
18674,6225,255,1
18675,6225,1,1
18676,6225,43,1
18677,6226,113,4
18678,6226,179,5
18679,6227,1,4
18680,6227,1,3
18681,6228,45,3
18682,6229,279,4
18683,6229,57,3
18684,6229,278,4
18685,6230,33,3
18686,6231,1,1
18687,6231,1,5
18688,6231,174,5
18689,6232,59,5
18690,6232,1,4
18691,6232,298,3
18692,6233,120,4
18693,6234,281,1
18694,6234,46,2
18695,6234,136,1
18696,6234,1,1
18697,6235,60,1
18698,6235,1,4
18699,6235,85,2
18700,6235,139,2
18701,6235,1,3
18702,6236,292,3
18703,6236,1,5
18704,6236,257,1
18705,6237,170,3
18706,6237,1,4
18707,6237,178,3
18708,6237,206,5
18709,6237,21,2
18710,6238,132,5
18711,6238,105,1
18712,6238,146,5
18713,6239,1,1
18714,6239,36,1
18715,6239,214,5
18716,6240,277,1
18717,6240,111,2
18718,6240,98,1
18719,6241,87,4
18720,6241,148,1
18721,6241,122,1
18722,6241,2,3
18723,6242,291,1
18724,6242,221,3
18725,6242,1,1
18726,6242,1,4
18727,6242,1,5
18728,6243,193,3
18729,6244,1,3
18730,6245,1,1
18731,6245,169,2
18732,6245,149,5
18733,6245,183,5
18734,6245,1,2
18735,6246,223,4
18736,6247,290,2
18737,6247,237,5
18738,6247,1,2
18739,6248,264,1
18740,6248,1,5
18741,6248,123,2
18742,6248,1,5
18743,6249,1,2
18744,6249,1,5
18745,6249,1,4
18746,6249,1,2
18747,6250,272,5
18748,6250,1,5
18749,6250,85,4
18750,6251,186,1
18751,6251,231,5
18752,6251,160,2
18753,6251,240,4
18754,6252,1,2
18755,6253,211,3
18756,6253,95,3
18757,6253,180,5
18758,6254,226,5
18759,6254,181,1
18760,6254,33,3
18761,6255,10,1
18762,6255,136,1
18763,6255,11,3
18764,6255,154,3
18765,6255,217,2
18766,6256,1,1
18767,6256,127,5
18768,6256,234,2
18769,6257,25,4
18770,6257,200,4
18771,6257,78,3
18772,6257,94,1
18773,6257,124,1
18774,6258,253,1
18775,6258,178,5
18776,6258,1,2
18777,6259,30,4
18778,6259,120,4
18779,6259,22,5
18780,6260,25,1
18781,6260,75,4
18782,6260,1,4
18783,6260,106,5
18784,6261,215,1
18785,6261,1,4
18786,6262,176,3
18787,6262,105,2
18788,6263,1,3
18789,6263,134,2
18790,6263,3,1
18791,6263,283,2
18792,6264,68,1
18793,6264,1,3
18794,6265,1,4
18795,6265,159,1
18796,6266,1,3
18797,6266,58,1
18798,6266,152,5
18799,6266,213,2
18800,6267,174,2
18801,6267,261,3
18802,6267,122,2
18803,6267,289,2
18804,6267,1,2
18805,6268,187,5
18806,6268,33,4
18807,6268,108,1
18808,6268,68,2
18809,6268,1,5
18810,6269,1,1
18811,6269,1,2
18812,6269,43,3
18813,6269,135,1
18814,6269,189,1
18815,6270,1,5
18816,6270,1,2
18817,6271,1,1
18818,6271,38,5
18819,6271,137,3
18820,6272,224,4
18821,6272,193,2
18822,6272,211,4
18823,6273,1,1
18824,6274,1,3
18825,6274,246,3
18826,6275,228,3
18827,6276,89,2
18828,6276,25,2
18829,6276,1,2
18830,6276,1,4
18831,6277,198,3
18832,6278,99,3
18833,6278,232,2
18834,6279,1,3
18835,6280,83,4
18836,6280,5,5
18837,6281,29,4
18838,6281,220,3
18839,6281,1,1
18840,6281,48,4
18841,6281,126,1
18842,6282,1,5
18843,6283,1,3
18844,6284,1,3
18845,6284,1,1
18846,6284,175,4
18847,6284,274,4
18848,6285,1,2
18849,6285,184,2
18850,6285,93,2
18851,6286,272,2
18852,6286,94,5
18853,6286,1,3
18854,6286,93,3
18855,6287,279,1
18856,6287,210,5
18857,6287,224,3
18858,6288,205,3
18859,6288,293,3
18860,6288,85,5
18861,6288,132,4
18862,6289,86,3
18863,6289,122,3
18864,6290,34,1
18865,6290,261,3
18866,6290,239,5
18867,6290,62,5
18868,6291,1,2
18869,6291,137,3
18870,6292,143,4
18871,6292,155,5
18872,6292,182,4
18873,6292,159,3
18874,6292,42,3
18875,6293,1,3
18876,6293,48,3
18877,6294,29,4
18878,6294,1,2
18879,6295,1,2
18880,6295,67,4
18881,6295,145,4
18882,6295,1,2
18883,6295,181,3
18884,6296,76,3
18885,6296,58,2
18886,6296,6,4
18887,6297,112,1
18888,6297,236,5
18889,6297,1,5
18890,6297,110,3
18891,6298,83,1
18892,6298,176,2
18893,6298,45,5
18894,6298,282,2
18895,6299,289,1
18896,6299,108,3
18897,6299,1,2
18898,6299,156,5
18899,6299,165,3
18900,6300,201,5
18901,6301,45,3
18902,6302,1,5
18903,6302,209,2
18904,6302,1,4
18905,6302,237,2
18906,6303,259,1
18907,6303,157,3
18908,6303,210,3
18909,6304,138,5
18910,6305,105,1
18911,6305,1,3
18912,6305,109,2
18913,6305,165,3
18914,6305,2,1
18915,6306,72,1
18916,6306,267,5
18917,6307,105,1
18918,6307,1,1
18919,6307,126,1
18920,6308,120,1
18921,6308,78,2
18922,6308,1,1
18923,6308,1,3
18924,6308,256,4
18925,6309,225,1
18926,6309,207,5
18927,6309,281,2
18928,6309,194,4
18929,6310,10,1
18930,6310,247,4
18931,6310,151,5
18932,6310,95,3
18933,6311,10,1
18934,6311,1,2
18935,6311,97,1
18936,6311,1,3
18937,6311,102,4
18938,6312,298,2
18939,6312,219,4
18940,6312,223,3
18941,6313,1,1
18942,6313,90,2
18943,6313,1,5
18944,6314,170,4
18945,6314,1,3
18946,6314,117,2
18947,6315,283,3
18948,6316,79,4
18949,6316,146,3
18950,6316,1,5
18951,6317,28,4
18952,6317,1,5
18953,6318,297,5
18954,6318,1,5
18955,6318,1,5
18956,6318,287,4
18957,6318,259,5
18958,6319,1,1
18959,6319,175,2
18960,6319,146,3
18961,6319,17,3
18962,6319,1,2
18963,6320,1,3
18964,6320,49,4
18965,6320,120,4
18966,6320,1,2
18967,6321,72,1
18968,6321,1,3
18969,6321,1,5
18970,6321,3,4
18971,6322,117,5
18972,6322,243,5
18973,6322,43,1
18974,6322,261,3
18975,6322,179,5
18976,6323,136,2
18977,6324,229,5
18978,6324,23,3
18979,6324,1,3
18980,6325,134,1
18981,6325,266,4
18982,6325,296,3
18983,6325,40,3
18984,6326,83,2
18985,6326,103,4
18986,6326,299,1
18987,6326,204,5
18988,6327,8,3
18989,6327,207,2
18990,6327,298,3
18991,6327,52,3
18992,6327,1,3
18993,6328,1,5
18994,6328,240,4
18995,6328,234,3
18996,6328,1,3
18997,6328,228,3
18998,6329,226,5
18999,6329,215,2
19000,6329,52,4
19001,6329,204,1
19002,6330,1,4
19003,6331,191,2
19004,6331,254,1
19005,6331,253,3
19006,6331,84,3
19007,6331,127,3
19008,6332,1,1
19009,6332,1,1
19010,6333,1,5
19011,6334,61,3
19012,6334,35,3
19013,6334,1,1
19014,6334,1,2
19015,6334,1,1
19016,6335,240,3
19017,6335,48,3
19018,6335,292,4
19019,6335,1,5
19020,6336,97,5
19021,6336,1,1
19022,6336,1,3
19023,6337,1,4
19024,6337,261,1
19025,6337,23,5
19026,6337,1,5
19027,6337,186,4
19028,6338,210,3
19029,6338,1,3
19030,6338,1,3
19031,6339,1,2
19032,6339,56,3
19033,6339,150,4
19034,6339,68,1
19035,6340,90,5
19036,6340,68,2
19037,6340,268,4
19038,6340,261,4
19039,6341,155,3
19040,6341,299,4
19041,6342,24,5
19042,6342,1,1
19043,6342,263,3
19044,6343,257,1
19045,6343,286,3
19046,6343,79,4
19047,6343,215,2
19048,6344,142,5
19049,6344,56,3
19050,6344,235,5
19051,6344,1,3
19052,6345,178,2
19053,6345,86,4
19054,6345,10,4
19055,6345,1,5
19056,6346,265,2
19057,6346,1,1
19058,6347,89,5
19059,6348,216,4
19060,6348,283,2
19061,6348,217,3
19062,6348,104,1
19063,6349,1,2
19064,6349,62,2
19065,6349,53,4
19066,6349,105,3
19067,6349,112,2
19068,6350,254,2
19069,6350,133,2
19070,6351,1,4
19071,6351,265,2
19072,6351,42,3
19073,6352,139,5
19074,6352,86,2
19075,6352,99,2
19076,6352,1,3
19077,6352,203,1
19078,6353,228,1
19079,6353,1,1
19080,6353,205,2
19081,6353,1,1
19082,6353,117,4
19083,6354,92,1
19084,6354,177,3
19085,6354,132,4
19086,6355,1,1
19087,6355,136,5
19088,6356,253,3
19089,6356,85,2
19090,6356,232,2
19091,6356,1,4
19092,6356,187,1
19093,6357,225,3
19094,6357,75,1
19095,6357,27,4
19096,6357,282,2
19097,6357,1,4
19098,6358,223,4
19099,6358,187,5
19100,6358,266,4
19101,6358,48,3
19102,6359,116,2
19103,6359,114,5
19104,6359,20,2
19105,6359,150,1
19106,6360,149,4
19107,6360,54,5
19108,6360,1,5
19109,6361,1,1
19110,6362,206,2
19111,6362,19,5
19112,6362,181,2
19113,6362,1,2
19114,6363,60,4
19115,6363,229,2
19116,6363,1,4
19117,6363,12,1
19118,6364,170,3
19119,6365,151,4
19120,6365,58,1
19121,6365,233,3
19122,6365,134,5
19123,6366,289,1
19124,6366,252,1
19125,6366,250,4
19126,6366,264,1
19127,6366,85,3
19128,6367,113,1
19129,6367,5,5
19130,6367,155,1
19131,6367,246,1
19132,6367,161,1
19133,6368,100,1
19134,6368,118,5
19135,6369,1,3
19136,6370,128,4
19137,6370,56,2
19138,6370,293,3
19139,6371,139,5
19140,6372,280,1
19141,6372,278,4
19142,6372,290,5
19143,6372,71,2
19144,6372,69,4
19145,6373,1,5
19146,6373,1,5
19147,6373,295,5
19148,6373,296,1
19149,6373,215,2
19150,6374,220,4
19151,6375,101,1
19152,6375,278,1
19153,6375,297,1
19154,6375,132,5
19155,6375,21,4
19156,6376,276,4
19157,6376,132,3
19158,6376,33,1
19159,6376,42,1
19160,6377,86,4
19161,6378,236,2
19162,6378,1,1
19163,6379,270,4
19164,6379,1,5
19165,6379,115,1
19166,6379,1,4
19167,6379,93,4
19168,6380,1,3
19169,6380,87,4
19170,6380,76,2
19171,6381,137,2
19172,6382,1,4
19173,6382,120,5
19174,6382,1,4
19175,6383,299,4
19176,6383,1,4
19177,6383,293,5
19178,6383,209,1
19179,6384,1,3
19180,6384,170,4
19181,6384,32,5
19182,6385,119,3
19183,6385,274,4
19184,6385,259,4
19185,6385,1,3
19186,6386,65,5
19187,6386,1,4
19188,6386,99,4
19189,6386,167,2
19190,6387,1,5
19191,6387,44,1
19192,6387,1,4
19193,6387,242,5
19194,6387,60,5
19195,6388,105,4
19196,6388,37,5
19197,6389,25,2
19198,6389,96,3
19199,6389,1,5
19200,6389,1,2
19201,6389,77,2
19202,6390,133,3
19203,6390,136,3
19204,6390,146,3
19205,6390,83,4
19206,6391,90,3
19207,6391,225,4
19208,6391,39,4
19209,6391,209,4
19210,6391,231,5
19211,6392,65,1
19212,6392,193,1
19213,6392,220,5
19214,6392,85,2
19215,6392,44,5
19216,6393,105,1
19217,6393,266,4
19218,6394,1,1
19219,6394,1,1
19220,6394,1,1
19221,6394,208,2
19222,6394,285,1
19223,6395,39,1
19224,6395,1,4
19225,6395,1,3
19226,6396,99,3
19227,6397,1,5
19228,6397,149,2
19229,6397,94,5
19230,6397,1,5
19231,6398,1,1
19232,6398,182,2
19233,6398,1,3
19234,6399,1,5
19235,6399,277,2
19236,6400,61,2
19237,6400,204,4
19238,6400,239,5
19239,6400,99,1
19240,6400,137,1
19241,6401,244,3
19242,6401,1,4
19243,6401,274,3
19244,6401,156,1
19245,6401,195,4
19246,6402,52,5
19247,6402,168,1
19248,6402,2,5
19249,6402,140,5
19250,6402,180,2
19251,6403,292,3
19252,6403,1,4
19253,6403,178,5
19254,6403,130,1
19255,6403,51,1
19256,6404,90,5
19257,6404,243,2
19258,6404,1,3
19259,6404,165,1
19260,6405,173,5
19261,6405,61,2
19262,6406,87,3
19263,6406,147,5
19264,6407,7,2
19265,6407,232,5
19266,6407,68,3
19267,6408,241,4
19268,6408,1,5
19269,6408,249,5
19270,6409,228,3
19271,6409,209,2
19272,6410,1,4
19273,6410,1,4
19274,6410,154,1
19275,6410,297,1
19276,6410,239,2
19277,6411,58,4
19278,6411,273,1
19279,6412,147,3
19280,6412,13,2
19281,6413,1,5
19282,6413,171,1
19283,6413,167,5
19284,6413,154,1
19285,6413,139,5
19286,6414,276,2
19287,6414,206,1
19288,6415,1,5
19289,6415,183,1
19290,6416,154,5
19291,6417,1,5
19292,6417,277,1
19293,6417,130,4
19294,6417,243,1
19295,6418,54,4
19296,6418,99,1
19297,6418,217,1
19298,6419,135,3
19299,6420,40,3
19300,6420,204,1
19301,6420,216,3
19302,6420,1,5
19303,6421,185,3
19304,6421,164,2
19305,6421,245,5
19306,6421,42,4
19307,6421,264,1
19308,6422,40,1
19309,6422,260,5
19310,6422,156,4
19311,6422,1,2
19312,6422,1,4
19313,6423,151,3
19314,6423,245,4
19315,6423,1,1
19316,6423,176,3
19317,6423,260,2
19318,6424,192,4
19319,6424,119,2
19320,6424,187,3
19321,6425,37,3
19322,6426,243,4
19323,6426,1,1
19324,6426,177,4
19325,6426,1,4
19326,6427,42,5
19327,6427,1,3
19328,6427,1,5
19329,6427,1,1
19330,6427,131,4
19331,6428,217,3
19332,6428,210,1
19333,6429,206,3
19334,6429,103,2
19335,6429,172,3
19336,6429,276,2
19337,6430,116,2
19338,6430,135,5
19339,6430,80,3
19340,6430,262,3
19341,6430,85,5
19342,6431,202,4
19343,6431,107,3
19344,6432,45,1
19345,6432,11,2
19346,6432,43,1
19347,6432,1,2
19348,6433,205,4
19349,6433,239,5
19350,6434,262,4
19351,6435,298,1
19352,6435,74,4
19353,6435,212,3
19354,6436,1,5
19355,6437,83,3
19356,6437,1,1
19357,6437,1,5
19358,6438,104,3
19359,6439,300,2
19360,6439,38,5
19361,6440,202,1
19362,6440,148,2
19363,6440,98,2
19364,6440,57,1
19365,6441,23,1
19366,6441,151,3
19367,6441,277,2
19368,6441,287,4
19369,6442,250,3
19370,6442,1,5
19371,6442,104,1
19372,6443,114,1
19373,6443,116,3
19374,6444,89,1
19375,6444,147,1
19376,6444,114,4
19377,6444,153,1
19378,6444,288,4
19379,6445,296,5
19380,6445,1,2
19381,6445,233,2
19382,6445,67,4
19383,6446,82,5
19384,6446,212,2
19385,6446,188,3
19386,6446,9,1
19387,6446,1,5
19388,6447,135,5
19389,6447,179,2
19390,6447,173,5
19391,6447,4,1
19392,6447,199,3
19393,6448,250,1
19394,6448,149,3
19395,6448,291,1
19396,6449,37,1
19397,6449,1,2
19398,6449,244,1
19399,6450,1,4
19400,6450,1,3
19401,6450,35,2
19402,6450,51,1
19403,6451,278,4
19404,6452,74,1
19405,6452,1,1
19406,6452,283,4
19407,6452,90,3
19408,6452,170,4
19409,6453,73,2
19410,6453,1,1
19411,6453,165,3
19412,6453,49,4
19413,6453,1,3
19414,6454,74,5
19415,6454,211,5
19416,6454,239,1
19417,6454,129,5
19418,6455,1,2
19419,6455,269,2
19420,6455,295,3
19421,6455,1,3
19422,6456,1,4
19423,6456,21,3
19424,6457,1,1
19425,6457,229,4
19426,6457,1,2
19427,6457,186,3
19428,6457,81,4
19429,6458,120,2
19430,6458,203,2
19431,6458,173,1
19432,6459,107,3
19433,6459,234,2
19434,6459,71,2
19435,6459,37,3
19436,6460,248,3
19437,6460,16,2
19438,6460,168,3
19439,6460,44,5
19440,6461,32,2
19441,6461,54,1
19442,6461,62,1
19443,6462,111,2
19444,6462,1,1
19445,6462,28,5
19446,6463,124,3
19447,6463,1,5
19448,6463,11,1
19449,6463,247,4
19450,6463,270,4
19451,6464,156,2
19452,6464,1,2
19453,6464,226,4
19454,6465,172,3
19455,6465,151,3
19456,6465,298,2
19457,6465,175,1
19458,6465,1,2
19459,6466,67,4
19460,6466,160,5
19461,6467,1,2
19462,6467,89,1
19463,6467,30,5
19464,6468,1,5
19465,6468,141,5
19466,6468,39,3
19467,6469,114,3
19468,6469,256,4
19469,6470,91,3
19470,6470,1,5
19471,6470,197,2
19472,6470,118,1
19473,6470,174,3
19474,6471,240,2
19475,6471,248,4
19476,6472,223,3
19477,6472,183,5
19478,6472,1,4
19479,6472,154,4
19480,6473,35,3
19481,6473,284,5
19482,6473,15,2
19483,6473,262,3
19484,6473,53,3
19485,6474,65,5
19486,6474,103,4
19487,6474,210,1
19488,6475,1,3
19489,6475,1,4
19490,6475,1,3
19491,6475,181,3
19492,6475,23,4
19493,6476,280,1
19494,6476,206,5
19495,6476,54,1
19496,6477,15,1
19497,6477,258,4
19498,6477,234,1
19499,6478,213,5
19500,6479,183,4
19501,6479,1,3
19502,6480,1,1
19503,6480,36,1
19504,6481,247,4
19505,6481,176,3
19506,6481,78,4
19507,6481,65,1
19508,6482,153,4
19509,6482,1,1
19510,6482,127,2
19511,6482,54,1
19512,6482,243,2
19513,6483,232,3
19514,6483,72,1
19515,6484,19,2
19516,6484,261,5
19517,6485,32,3
19518,6485,129,2
19519,6485,42,4
19520,6485,1,1
19521,6485,144,4
19522,6486,35,1
19523,6486,198,4
19524,6487,290,5
19525,6488,108,3
19526,6488,1,3
19527,6488,152,3
19528,6488,56,5
19529,6489,49,2
19530,6490,227,1
19531,6490,296,5
19532,6490,132,1
19533,6491,11,3
19534,6491,4,4
19535,6492,248,1
19536,6492,197,2
19537,6492,139,2
19538,6492,57,2
19539,6493,171,2
19540,6494,5,4
19541,6494,12,4
19542,6494,129,3
19543,6494,266,3
19544,6494,155,1
19545,6495,1,4
19546,6495,194,1
19547,6496,1,1
19548,6496,223,4
19549,6497,230,5
19550,6497,1,3
19551,6498,180,1
19552,6498,20,4
19553,6498,153,2
19554,6499,4,5
19555,6500,1,2
19556,6500,152,2
19557,6501,1,5
19558,6501,170,4
19559,6501,178,3
19560,6501,1,2
19561,6502,173,2
19562,6502,290,4
19563,6502,1,3
19564,6502,215,5
19565,6503,100,2
19566,6503,1,3
19567,6503,114,3
19568,6503,1,2
19569,6503,229,3
19570,6504,4,2
19571,6504,131,4
19572,6504,113,4
19573,6504,174,5
19574,6505,252,3
19575,6505,1,2
19576,6505,83,1
19577,6505,1,3
19578,6506,110,3
19579,6507,25,2
19580,6507,280,4
19581,6508,191,2
19582,6508,17,1
19583,6509,1,4
19584,6509,102,4
19585,6510,144,2
19586,6510,174,5
19587,6510,156,5
19588,6510,1,5
19589,6511,165,1
19590,6511,159,3
19591,6511,165,2
19592,6511,200,4
19593,6512,1,3
19594,6512,80,5
19595,6512,258,5
19596,6512,202,1
19597,6513,205,2
19598,6513,154,2
19599,6513,18,5
19600,6513,1,3
19601,6514,195,5
19602,6514,1,5
19603,6514,234,1
19604,6515,133,5
19605,6515,1,3
19606,6515,220,3
19607,6516,204,3
19608,6516,1,2
19609,6516,218,4
19610,6517,9,4
19611,6517,116,3
19612,6517,1,5
19613,6518,188,4
19614,6518,1,5
19615,6519,167,4
19616,6519,56,3
19617,6520,1,2
19618,6520,154,4
19619,6520,176,5
19620,6520,210,3
19621,6520,222,1
19622,6521,281,2
19623,6521,153,3
19624,6522,249,5
19625,6523,105,5
19626,6523,191,2
19627,6523,52,3
19628,6523,115,4
19629,6524,82,5
19630,6524,1,2
19631,6525,42,4
19632,6526,136,3
19633,6526,230,5
19634,6526,270,4
19635,6526,1,1
19636,6526,273,1
19637,6527,130,3
19638,6528,74,4
19639,6529,43,5
19640,6529,240,1
19641,6529,176,2
19642,6529,285,4
19643,6529,11,3
19644,6530,1,1
19645,6530,300,5
19646,6530,274,3
19647,6531,247,3
19648,6532,160,2
19649,6532,1,4
19650,6533,1,3
19651,6533,1,2
19652,6533,269,3
19653,6534,112,4
19654,6534,1,1
19655,6534,1,2
19656,6534,142,2
19657,6534,285,5
19658,6535,1,3
19659,6536,131,4
19660,6536,1,1
19661,6536,78,5
19662,6536,133,5
19663,6536,235,2
19664,6537,117,1
19665,6537,27,5
19666,6537,1,5
19667,6537,227,1
19668,6538,67,5
19669,6538,230,5
19670,6538,1,2
19671,6539,24,4
19672,6539,271,2
19673,6539,185,5
19674,6540,273,5
19675,6540,204,5
19676,6540,276,4
19677,6540,266,3
19678,6540,1,2
19679,6541,1,3
19680,6542,180,5
19681,6542,105,4
19682,6542,1,4
19683,6542,1,2
19684,6542,72,4
19685,6543,108,4
19686,6543,1,2
19687,6543,266,5
19688,6544,1,3
19689,6544,222,2
19690,6544,260,3
19691,6544,192,3
19692,6545,23,1
19693,6545,131,4
19694,6545,1,4
19695,6545,144,5
19696,6545,263,3
19697,6546,63,4
19698,6546,258,3
19699,6546,212,4
19700,6546,226,5
19701,6547,71,3
19702,6547,173,2
19703,6547,22,2
19704,6547,39,5
19705,6547,107,2
19706,6548,127,5
19707,6548,204,1
19708,6548,225,3
19709,6548,97,4
19710,6549,1,5
19711,6549,1,2
19712,6549,240,1
19713,6549,165,5
19714,6549,11,4
19715,6550,60,2
19716,6550,1,4
19717,6550,168,4
19718,6551,114,4
19719,6551,108,4
19720,6551,1,5
19721,6552,74,2
19722,6553,30,3
19723,6553,94,1
19724,6554,293,5
19725,6555,155,5
19726,6555,111,4
19727,6556,48,2
19728,6557,230,5
19729,6557,112,4
19730,6558,178,5
19731,6558,1,2
19732,6558,67,5
19733,6558,1,1
19734,6559,228,1
19735,6560,243,3
19736,6560,283,3
19737,6560,1,4
19738,6561,41,1
19739,6561,80,5
19740,6561,1,4
19741,6562,160,5
19742,6562,76,4
19743,6562,45,2
19744,6562,10,2
19745,6562,288,2
19746,6563,234,2
19747,6563,208,1
19748,6564,32,3
19749,6564,212,1
19750,6564,187,4
19751,6565,164,5
19752,6566,39,1
19753,6567,148,2
19754,6567,297,2
19755,6567,1,2
19756,6567,1,5
19757,6568,297,3
19758,6568,268,5
19759,6568,76,1
19760,6568,1,1
19761,6569,266,1
19762,6569,247,2
19763,6569,73,4
19764,6569,226,5
19765,6569,18,1
19766,6570,159,3
19767,6570,1,5
19768,6570,105,3
19769,6570,138,3
19770,6570,1,2
19771,6571,137,5
19772,6571,48,4
19773,6571,282,3
19774,6571,256,1
19775,6572,67,5
19776,6572,98,1
19777,6573,192,4
19778,6574,48,1
19779,6575,228,5
19780,6575,90,2
19781,6575,47,1
19782,6576,155,2
19783,6576,165,5
19784,6577,29,4
19785,6577,217,5
19786,6577,34,5
19787,6577,240,4
19788,6578,45,4
19789,6578,274,4
19790,6578,289,4
19791,6578,1,1
19792,6578,253,3
19793,6579,30,1
19794,6579,159,1
19795,6579,1,1
19796,6579,77,3
19797,6579,92,2
19798,6580,50,1
19799,6581,83,3
19800,6581,164,2
19801,6581,259,5
19802,6581,1,1
19803,6582,214,1
19804,6582,141,4
19805,6582,192,1
19806,6583,172,1
19807,6583,8,3
19808,6583,1,1
19809,6583,246,2
19810,6583,269,4
19811,6584,226,3
19812,6584,198,2
19813,6584,1,5
19814,6584,152,1
19815,6584,99,3
19816,6585,90,1
19817,6585,1,4
19818,6585,8,1
19819,6585,1,2
19820,6585,72,2
19821,6586,13,4
19822,6586,1,3
19823,6586,190,4
19824,6587,272,2
19825,6588,202,1
19826,6588,195,1
19827,6589,144,2
19828,6589,156,5
19829,6589,258,5
19830,6590,178,3
19831,6590,147,4
19832,6591,101,2
19833,6591,1,1
19834,6591,23,3
19835,6592,257,1
19836,6592,263,3
19837,6592,2,4
19838,6592,1,2
19839,6592,275,1
19840,6593,142,5
19841,6593,1,5
19842,6593,129,2
19843,6593,101,2
19844,6593,91,5
19845,6594,196,3
19846,6594,283,3
19847,6595,71,1
19848,6596,1,2
19849,6596,153,4
19850,6596,296,2
19851,6596,190,1
19852,6596,95,3
19853,6597,280,2
19854,6597,51,3
19855,6597,86,1
19856,6597,1,3
19857,6598,260,2
19858,6599,1,4
19859,6599,39,4
