event_id,order_id,event_time,ingestion_time,event_type
8624,5030,2023-11-17 13:00:00,2023-11-17 13:00:00,VIEW
8625,4315,2023-11-01 17:00:00,2023-11-01 18:00:00,ADD_TO_CART
8626,7677,2023-06-18 17:00:00,2023-06-18 17:00:00,ADD_TO_CART
8627,3375,2023-04-10 10:00:00,2023-04-10 15:00:00,VIEW
8628,917,2023-04-15 05:00:00,2023-04-15 06:00:00,VIEW
8629,6973,2023-01-06 05:00:00,2023-01-06 06:00:00,VIEW
8630,7260,2023-04-13 03:00:00,2023-04-13 08:00:00,ADD_TO_CART
8631,2821,2023-06-03 23:00:00,2023-06-03 23:00:00,PURCHASE
8632,897,2023-02-26 01:00:00,2023-02-26 06:00:00,PURCHASE
8633,6192,2023-02-14 01:00:00,2023-02-14 03:00:00,VIEW
8634,5125,2023-01-02 11:00:00,2023-01-02 11:00:00,ADD_TO_CART
8635,4626,2023-01-25 21:00:00,2023-01-26 02:00:00,PURCHASE
8636,7633,2023-12-09 12:00:00,2023-12-09 17:00:00,PURCHASE
8637,5881,2023-03-03 15:00:00,2023-03-03 15:00:00,PURCHASE
8638,1753,2023-04-02 17:00:00,2023-04-02 19:00:00,VIEW
8639,7971,2023-03-09 20:00:00,2023-03-09 22:00:00,PURCHASE
8640,3443,2023-05-08 15:00:00,2023-05-08 15:00:00,VIEW
8641,3780,2023-03-30 05:00:00,2023-03-30 05:00:00,VIEW
8642,7595,2023-08-20 06:00:00,2023-08-20 06:00:00,PURCHASE
8643,2651,2023-09-08 02:00:00,2023-09-08 03:00:00,PURCHASE
8644,4217,2023-08-27 12:00:00,2023-08-27 12:00:00,VIEW
8645,4056,2023-08-13 19:00:00,2023-08-13 20:00:00,ADD_TO_CART
8646,5745,2023-07-15 12:00:00,2023-07-15 12:00:00,ADD_TO_CART
8647,7025,2023-07-22 07:00:00,2023-07-22 12:00:00,ADD_TO_CART
8648,7900,2023-04-13 06:00:00,2023-04-13 06:00:00,ADD_TO_CART
8649,2282,2023-08-27 04:00:00,2023-08-27 09:00:00,VIEW
8650,546,2023-02-03 16:00:00,2023-02-03 18:00:00,ADD_TO_CART
8651,816,2023-11-16 22:00:00,2023-11-17 00:00:00,VIEW
8652,3406,2023-10-13 21:00:00,2023-10-13 21:00:00,PURCHASE
8653,3126,2023-11-22 17:00:00,2023-11-22 19:00:00,VIEW
8654,6526,2023-06-18 11:00:00,2023-06-18 11:00:00,VIEW
8655,1944,2023-06-11 02:00:00,2023-06-11 07:00:00,ADD_TO_CART
8656,1343,2023-12-13 23:00:00,2023-12-14 01:00:00,VIEW
8657,3991,2023-08-24 12:00:00,2023-08-24 13:00:00,PURCHASE
8658,5115,2023-09-24 22:00:00,2023-09-25 00:00:00,PURCHASE
8659,1089,2023-07-28 16:00:00,2023-07-28 16:00:00,ADD_TO_CART
8660,6455,2023-06-18 23:00:00,2023-06-19 01:00:00,ADD_TO_CART
8661,6358,2023-12-12 20:00:00,2023-12-12 21:00:00,ADD_TO_CART
8662,2489,2023-11-21 04:00:00,2023-11-21 04:00:00,ADD_TO_CART
8663,1093,2023-11-03 12:00:00,2023-11-03 12:00:00,ADD_TO_CART
8664,7039,2023-10-06 15:00:00,2023-10-06 16:00:00,VIEW
8665,58,2023-09-24 22:00:00,2023-09-24 23:00:00,ADD_TO_CART
8666,7318,2023-09-02 00:00:00,2023-09-02 02:00:00,VIEW
8667,1701,2023-02-01 18:00:00,2023-02-01 18:00:00,ADD_TO_CART
8668,4792,2023-04-12 09:00:00,2023-04-12 09:00:00,ADD_TO_CART
8669,772,2023-08-03 09:00:00,2023-08-03 09:00:00,VIEW
8670,4455,2023-03-01 16:00:00,2023-03-01 21:00:00,ADD_TO_CART
8671,713,2023-02-27 16:00:00,2023-02-27 16:00:00,PURCHASE
8672,6279,2023-12-03 12:00:00,2023-12-03 12:00:00,VIEW
8673,4955,2023-01-25 00:00:00,2023-01-25 00:00:00,VIEW
8674,5505,2023-10-29 17:00:00,2023-10-29 18:00:00,PURCHASE
8675,3614,2023-10-03 12:00:00,2023-10-03 14:00:00,VIEW
8676,4866,2023-10-03 00:00:00,2023-10-03 02:00:00,ADD_TO_CART
8677,930,2023-08-20 16:00:00,2023-08-20 21:00:00,PURCHASE
8678,1946,2023-01-11 03:00:00,2023-01-11 03:00:00,ADD_TO_CART
8679,4313,2023-05-08 01:00:00,2023-05-08 01:00:00,ADD_TO_CART
8680,4083,2023-09-03 13:00:00,2023-09-03 15:00:00,PURCHASE
8681,1020,2023-04-08 19:00:00,2023-04-08 20:00:00,ADD_TO_CART
8682,6503,2023-05-30 15:00:00,2023-05-30 17:00:00,PURCHASE
8683,4037,2023-11-12 00:00:00,2023-11-12 02:00:00,ADD_TO_CART
8684,1154,2023-03-14 22:00:00,2023-03-15 03:00:00,VIEW
8685,4662,2023-07-04 01:00:00,2023-07-04 01:00:00,VIEW
8686,1843,2023-04-10 20:00:00,2023-04-10 22:00:00,PURCHASE
8687,6538,2023-12-16 01:00:00,2023-12-16 01:00:00,VIEW
8688,6671,2023-10-24 05:00:00,2023-10-24 10:00:00,PURCHASE
8689,3510,2023-02-05 09:00:00,2023-02-05 11:00:00,ADD_TO_CART
8690,340,2023-05-01 06:00:00,2023-05-01 06:00:00,ADD_TO_CART
8691,6504,2023-01-12 00:00:00,2023-01-12 02:00:00,ADD_TO_CART
8692,4774,2023-03-21 02:00:00,2023-03-21 02:00:00,PURCHASE
8693,276,2023-11-24 08:00:00,2023-11-24 10:00:00,ADD_TO_CART
8694,5617,2023-09-23 13:00:00,2023-09-23 18:00:00,PURCHASE
8695,2637,2023-02-24 20:00:00,2023-02-24 22:00:00,ADD_TO_CART
8696,6654,2023-05-04 18:00:00,2023-05-04 18:00:00,PURCHASE
8697,2798,2023-09-15 20:00:00,2023-09-15 21:00:00,VIEW
8698,6806,2023-07-20 01:00:00,2023-07-20 01:00:00,PURCHASE
8699,6181,2023-11-19 12:00:00,2023-11-19 14:00:00,VIEW
8700,3511,2023-03-24 19:00:00,2023-03-24 19:00:00,ADD_TO_CART
8701,4434,2023-12-24 17:00:00,2023-12-24 17:00:00,VIEW
8702,2889,2023-02-27 03:00:00,2023-02-27 03:00:00,PURCHASE
8703,864,2023-03-04 20:00:00,2023-03-04 21:00:00,VIEW
8704,127,2023-07-27 11:00:00,2023-07-27 12:00:00,ADD_TO_CART
8705,4493,2023-10-26 09:00:00,2023-10-26 14:00:00,VIEW
8706,5015,2023-12-19 19:00:00,2023-12-19 19:00:00,PURCHASE
8707,1592,2023-05-12 14:00:00,2023-05-12 16:00:00,ADD_TO_CART
8708,7657,2023-01-05 03:00:00,2023-01-05 04:00:00,PURCHASE
8709,7000,2023-04-26 19:00:00,2023-04-27 00:00:00,VIEW
8710,832,2023-04-14 20:00:00,2023-04-14 21:00:00,ADD_TO_CART
8711,1480,2023-10-17 01:00:00,2023-10-17 02:00:00,ADD_TO_CART
8712,5820,2023-08-05 20:00:00,2023-08-06 01:00:00,PURCHASE
8713,1119,2023-09-03 02:00:00,2023-09-03 03:00:00,PURCHASE
8714,3096,2023-06-11 12:00:00,2023-06-11 12:00:00,ADD_TO_CART
8715,7094,2023-07-02 15:00:00,2023-07-02 17:00:00,VIEW
8716,6422,2023-07-17 11:00:00,2023-07-17 12:00:00,ADD_TO_CART
8717,1198,2023-07-11 16:00:00,2023-07-11 16:00:00,PURCHASE
8718,378,2023-11-25 04:00:00,2023-11-25 04:00:00,PURCHASE
8719,6000,2023-11-21 04:00:00,2023-11-21 09:00:00,VIEW
8720,6304,2023-01-17 02:00:00,2023-01-17 04:00:00,PURCHASE
8721,3814,2023-03-31 06:00:00,2023-03-31 11:00:00,VIEW
8722,4689,2023-03-19 13:00:00,2023-03-19 14:00:00,PURCHASE
8723,2993,2023-02-23 19:00:00,2023-02-23 19:00:00,ADD_TO_CART
8724,1299,2023-03-28 12:00:00,2023-03-28 12:00:00,PURCHASE
8725,5652,2023-11-24 23:00:00,2023-11-24 23:00:00,VIEW
8726,5711,2023-08-11 11:00:00,2023-08-11 16:00:00,VIEW
8727,7295,2023-05-15 06:00:00,2023-05-15 08:00:00,ADD_TO_CART
8728,7915,2023-04-15 10:00:00,2023-04-15 11:00:00,PURCHASE
8729,5792,2023-10-05 20:00:00,2023-10-05 20:00:00,VIEW
8730,6503,2023-01-20 12:00:00,2023-01-20 17:00:00,ADD_TO_CART
8731,627,2023-12-28 17:00:00,2023-12-28 18:00:00,ADD_TO_CART
8732,2798,2023-09-17 08:00:00,2023-09-17 08:00:00,PURCHASE
8733,2517,2023-12-01 21:00:00,2023-12-01 21:00:00,PURCHASE
8734,6522,2023-02-02 21:00:00,2023-02-02 23:00:00,PURCHASE
8735,1684,2023-11-22 04:00:00,2023-11-22 04:00:00,ADD_TO_CART
8736,5655,2023-12-27 15:00:00,2023-12-27 15:00:00,PURCHASE
8737,7045,2023-10-12 01:00:00,2023-10-12 01:00:00,ADD_TO_CART
8738,3999,2023-07-31 05:00:00,2023-07-31 05:00:00,ADD_TO_CART
8739,875,2023-02-13 22:00:00,2023-02-13 22:00:00,VIEW
8740,4005,2023-03-26 01:00:00,2023-03-26 06:00:00,ADD_TO_CART
8741,6407,2023-05-06 22:00:00,2023-05-06 22:00:00,VIEW
8742,5026,2023-01-29 10:00:00,2023-01-29 11:00:00,PURCHASE
8743,859,2023-01-17 03:00:00,2023-01-17 04:00:00,ADD_TO_CART
8744,2381,2023-05-17 11:00:00,2023-05-17 11:00:00,VIEW
8745,7949,2023-02-18 22:00:00,2023-02-18 22:00:00,ADD_TO_CART
8746,6415,2023-02-06 14:00:00,2023-02-06 14:00:00,PURCHASE
8747,695,2023-09-22 20:00:00,2023-09-22 20:00:00,PURCHASE
8748,5390,2023-09-09 11:00:00,2023-09-09 11:00:00,VIEW
8749,1834,2023-03-15 15:00:00,2023-03-15 17:00:00,PURCHASE
8750,4707,2023-02-23 03:00:00,2023-02-23 04:00:00,ADD_TO_CART
8751,6001,2023-03-16 07:00:00,2023-03-16 07:00:00,PURCHASE
8752,1591,2023-11-05 23:00:00,2023-11-06 04:00:00,PURCHASE
8753,451,2023-03-29 20:00:00,2023-03-29 20:00:00,PURCHASE
8754,6946,2023-01-29 07:00:00,2023-01-29 07:00:00,ADD_TO_CART
8755,3705,2023-02-01 23:00:00,2023-02-01 23:00:00,VIEW
8756,1089,2023-12-17 21:00:00,2023-12-17 21:00:00,VIEW
8757,6134,2023-09-23 14:00:00,2023-09-23 16:00:00,PURCHASE
8758,1425,2023-06-14 09:00:00,2023-06-14 14:00:00,ADD_TO_CART
8759,4826,2023-01-01 05:00:00,2023-01-01 05:00:00,ADD_TO_CART
8760,2073,2023-06-16 10:00:00,2023-06-16 11:00:00,PURCHASE
8761,4647,2023-08-06 06:00:00,2023-08-06 08:00:00,VIEW
8762,1855,2023-05-30 07:00:00,2023-05-30 12:00:00,VIEW
8763,1190,2023-12-11 13:00:00,2023-12-11 15:00:00,VIEW
8764,3019,2023-08-23 14:00:00,2023-08-23 16:00:00,VIEW
8765,1098,2023-08-19 10:00:00,2023-08-19 10:00:00,PURCHASE
8766,814,2023-01-20 12:00:00,2023-01-20 17:00:00,VIEW
8767,1346,2023-06-03 03:00:00,2023-06-03 05:00:00,PURCHASE
8768,1805,2023-08-23 03:00:00,2023-08-23 03:00:00,PURCHASE
8769,6627,2023-08-21 21:00:00,2023-08-21 21:00:00,ADD_TO_CART
8770,7372,2023-01-17 05:00:00,2023-01-17 05:00:00,ADD_TO_CART
8771,741,2023-07-04 07:00:00,2023-07-04 07:00:00,ADD_TO_CART
8772,5025,2023-10-18 15:00:00,2023-10-18 15:00:00,ADD_TO_CART
8773,6501,2023-10-12 20:00:00,2023-10-12 21:00:00,PURCHASE
8774,1631,2023-11-23 13:00:00,2023-11-23 13:00:00,PURCHASE
8775,6643,2023-02-23 06:00:00,2023-02-23 06:00:00,ADD_TO_CART
8776,2761,2023-02-06 09:00:00,2023-02-06 09:00:00,VIEW
8777,2266,2023-11-04 05:00:00,2023-11-04 05:00:00,VIEW
8778,7338,2023-09-27 07:00:00,2023-09-27 07:00:00,ADD_TO_CART
8779,774,2023-02-08 04:00:00,2023-02-08 06:00:00,PURCHASE
8780,5237,2023-11-15 10:00:00,2023-11-15 12:00:00,ADD_TO_CART
8781,1409,2023-01-24 19:00:00,2023-01-24 19:00:00,ADD_TO_CART
8782,1509,2023-04-18 12:00:00,2023-04-18 17:00:00,ADD_TO_CART
8783,2642,2023-05-20 05:00:00,2023-05-20 05:00:00,PURCHASE
8784,3412,2023-06-11 06:00:00,2023-06-11 08:00:00,VIEW
8785,4757,2023-06-24 00:00:00,2023-06-24 00:00:00,PURCHASE
8786,7409,2023-09-29 06:00:00,2023-09-29 11:00:00,PURCHASE
8787,6919,2023-06-23 10:00:00,2023-06-23 11:00:00,VIEW
8788,3653,2023-11-19 16:00:00,2023-11-19 21:00:00,ADD_TO_CART
8789,7805,2023-08-20 13:00:00,2023-08-20 13:00:00,VIEW
8790,1714,2023-09-26 12:00:00,2023-09-26 14:00:00,PURCHASE
8791,1298,2023-10-07 08:00:00,2023-10-07 08:00:00,ADD_TO_CART
8792,744,2023-09-03 20:00:00,2023-09-03 21:00:00,VIEW
8793,1812,2023-06-09 07:00:00,2023-06-09 07:00:00,PURCHASE
8794,216,2023-04-23 07:00:00,2023-04-23 07:00:00,ADD_TO_CART
8795,5529,2023-09-26 18:00:00,2023-09-26 19:00:00,PURCHASE
8796,2072,2023-05-24 09:00:00,2023-05-24 14:00:00,ADD_TO_CART
8797,1016,2023-10-14 21:00:00,2023-10-14 22:00:00,ADD_TO_CART
8798,5035,2023-05-22 19:00:00,2023-05-22 19:00:00,PURCHASE
8799,5017,2023-06-16 10:00:00,2023-06-16 10:00:00,PURCHASE
8800,4001,2023-01-04 14:00:00,2023-01-04 14:00:00,PURCHASE
8801,1679,2023-08-05 22:00:00,2023-08-05 22:00:00,VIEW
8802,27,2023-02-02 14:00:00,2023-02-02 19:00:00,PURCHASE
8803,6423,2023-02-28 03:00:00,2023-02-28 04:00:00,ADD_TO_CART
8804,6123,2023-11-28 17:00:00,2023-11-28 18:00:00,PURCHASE
8805,5882,2023-05-28 19:00:00,2023-05-29 00:00:00,ADD_TO_CART
8806,6052,2023-06-08 23:00:00,2023-06-09 00:00:00,ADD_TO_CART
8807,5030,2023-09-25 21:00:00,2023-09-25 23:00:00,PURCHASE
8808,613,2023-06-04 19:00:00,2023-06-04 19:00:00,PURCHASE
8809,4414,2023-06-09 15:00:00,2023-06-09 15:00:00,ADD_TO_CART
8810,2060,2023-08-16 01:00:00,2023-08-16 06:00:00,VIEW
8811,6072,2023-10-22 19:00:00,2023-10-23 00:00:00,PURCHASE
8812,5237,2023-03-23 12:00:00,2023-03-23 12:00:00,VIEW
8813,299,2023-07-23 19:00:00,2023-07-24 00:00:00,VIEW
8814,6370,2023-07-10 16:00:00,2023-07-10 16:00:00,ADD_TO_CART
8815,3375,2023-04-03 11:00:00,2023-04-03 11:00:00,VIEW
8816,7256,2023-03-15 18:00:00,2023-03-15 18:00:00,ADD_TO_CART
8817,4976,2023-01-15 02:00:00,2023-01-15 03:00:00,PURCHASE
8818,4270,2023-07-09 11:00:00,2023-07-09 13:00:00,PURCHASE
8819,2089,2023-11-07 17:00:00,2023-11-07 17:00:00,VIEW
8820,2353,2023-09-03 01:00:00,2023-09-03 01:00:00,VIEW
8821,4151,2023-01-23 11:00:00,2023-01-23 11:00:00,VIEW
8822,5915,2023-07-06 19:00:00,2023-07-06 20:00:00,VIEW
8823,7481,2023-04-14 01:00:00,2023-04-14 01:00:00,VIEW
8824,4088,2023-08-14 08:00:00,2023-08-14 08:00:00,VIEW
8825,6977,2023-09-03 02:00:00,2023-09-03 02:00:00,ADD_TO_CART
8826,5057,2023-08-24 17:00:00,2023-08-24 17:00:00,ADD_TO_CART
8827,7155,2023-01-07 05:00:00,2023-01-07 10:00:00,VIEW
8828,896,2023-02-08 11:00:00,2023-02-08 13:00:00,VIEW
8829,428,2023-11-20 16:00:00,2023-11-20 17:00:00,ADD_TO_CART
8830,5549,2023-08-17 18:00:00,2023-08-17 23:00:00,VIEW
8831,130,2023-03-07 00:00:00,2023-03-07 05:00:00,VIEW
8832,5206,2023-05-24 04:00:00,2023-05-24 05:00:00,PURCHASE
8833,7418,2023-04-16 12:00:00,2023-04-16 12:00:00,VIEW
8834,2284,2023-07-23 02:00:00,2023-07-23 04:00:00,ADD_TO_CART
8835,3124,2023-08-12 23:00:00,2023-08-12 23:00:00,PURCHASE
8836,839,2023-12-04 07:00:00,2023-12-04 08:00:00,PURCHASE
8837,4485,2023-12-08 05:00:00,2023-12-08 05:00:00,VIEW
8838,1666,2023-06-12 23:00:00,2023-06-13 04:00:00,PURCHASE
8839,3601,2023-05-23 03:00:00,2023-05-23 03:00:00,VIEW
8840,6098,2023-03-04 00:00:00,2023-03-04 01:00:00,VIEW
8841,1023,2023-10-15 03:00:00,2023-10-15 03:00:00,PURCHASE
8842,4823,2023-01-04 22:00:00,2023-01-04 22:00:00,PURCHASE
8843,3937,2023-08-09 06:00:00,2023-08-09 07:00:00,VIEW
8844,7977,2023-12-08 05:00:00,2023-12-08 06:00:00,VIEW
8845,964,2023-01-15 20:00:00,2023-01-15 20:00:00,VIEW
8846,4498,2023-01-15 21:00:00,2023-01-15 21:00:00,VIEW
8847,7824,2023-10-26 19:00:00,2023-10-26 21:00:00,PURCHASE
8848,1339,2023-03-29 12:00:00,2023-03-29 17:00:00,ADD_TO_CART
8849,6908,2023-07-28 10:00:00,2023-07-28 11:00:00,PURCHASE
8850,4463,2023-01-19 09:00:00,2023-01-19 09:00:00,ADD_TO_CART
8851,4443,2023-01-07 06:00:00,2023-01-07 08:00:00,PURCHASE
8852,3865,2023-07-08 07:00:00,2023-07-08 08:00:00,VIEW
8853,1728,2023-08-22 12:00:00,2023-08-22 12:00:00,ADD_TO_CART
8854,1994,2023-09-01 07:00:00,2023-09-01 09:00:00,ADD_TO_CART
8855,6192,2023-04-01 20:00:00,2023-04-01 20:00:00,ADD_TO_CART
8856,5251,2023-11-22 02:00:00,2023-11-22 04:00:00,VIEW
8857,6490,2023-12-02 08:00:00,2023-12-02 13:00:00,ADD_TO_CART
8858,1878,2023-02-24 16:00:00,2023-02-24 18:00:00,VIEW
8859,847,2023-04-30 22:00:00,2023-05-01 03:00:00,VIEW
8860,3793,2023-02-24 02:00:00,2023-02-24 02:00:00,ADD_TO_CART
8861,2576,2023-09-11 01:00:00,2023-09-11 06:00:00,ADD_TO_CART
8862,6622,2023-01-30 21:00:00,2023-01-30 23:00:00,PURCHASE
8863,3227,2023-06-17 20:00:00,2023-06-18 01:00:00,ADD_TO_CART
8864,1521,2023-01-21 12:00:00,2023-01-21 17:00:00,VIEW
8865,3215,2023-07-10 08:00:00,2023-07-10 08:00:00,PURCHASE
8866,6247,2023-05-31 15:00:00,2023-05-31 17:00:00,ADD_TO_CART
8867,2598,2023-07-24 03:00:00,2023-07-24 05:00:00,ADD_TO_CART
8868,4134,2023-11-20 09:00:00,2023-11-20 09:00:00,ADD_TO_CART
8869,408,2023-07-29 04:00:00,2023-07-29 04:00:00,VIEW
8870,713,2023-09-14 08:00:00,2023-09-14 08:00:00,PURCHASE
8871,2796,2023-11-25 02:00:00,2023-11-25 04:00:00,VIEW
8872,1462,2023-09-21 02:00:00,2023-09-21 07:00:00,ADD_TO_CART
8873,7644,2023-05-06 17:00:00,2023-05-06 22:00:00,VIEW
8874,874,2023-02-14 03:00:00,2023-02-14 03:00:00,VIEW
8875,2828,2023-01-22 19:00:00,2023-01-23 00:00:00,ADD_TO_CART
8876,4756,2023-09-29 05:00:00,2023-09-29 10:00:00,ADD_TO_CART
8877,7498,2023-12-13 02:00:00,2023-12-13 07:00:00,PURCHASE
8878,3324,2023-11-14 19:00:00,2023-11-14 20:00:00,ADD_TO_CART
8879,5384,2023-12-22 07:00:00,2023-12-22 07:00:00,ADD_TO_CART
8880,5681,2023-09-26 05:00:00,2023-09-26 06:00:00,VIEW
8881,384,2023-02-15 10:00:00,2023-02-15 10:00:00,VIEW
8882,5748,2023-10-30 20:00:00,2023-10-30 21:00:00,PURCHASE
8883,574,2023-12-31 00:00:00,2023-12-31 00:00:00,ADD_TO_CART
8884,4428,2023-10-12 04:00:00,2023-10-12 04:00:00,ADD_TO_CART
8885,6036,2023-05-11 01:00:00,2023-05-11 02:00:00,ADD_TO_CART
8886,1383,2023-10-19 04:00:00,2023-10-19 09:00:00,VIEW
8887,5394,2023-08-20 07:00:00,2023-08-20 07:00:00,PURCHASE
8888,310,2023-07-09 12:00:00,2023-07-09 12:00:00,VIEW
8889,4799,2023-12-18 20:00:00,2023-12-18 20:00:00,ADD_TO_CART
8890,7915,2023-10-23 09:00:00,2023-10-23 09:00:00,VIEW
8891,7747,2023-04-10 20:00:00,2023-04-10 20:00:00,PURCHASE
8892,5446,2023-10-05 18:00:00,2023-10-05 18:00:00,PURCHASE
8893,6186,2023-12-05 16:00:00,2023-12-05 16:00:00,ADD_TO_CART
8894,7213,2023-11-18 22:00:00,2023-11-19 03:00:00,PURCHASE
8895,537,2023-01-22 22:00:00,2023-01-22 23:00:00,PURCHASE
8896,5459,2023-09-11 07:00:00,2023-09-11 07:00:00,VIEW
8897,5905,2023-02-13 11:00:00,2023-02-13 12:00:00,VIEW
8898,4811,2023-02-23 06:00:00,2023-02-23 11:00:00,PURCHASE
8899,3313,2023-05-11 23:00:00,2023-05-12 00:00:00,ADD_TO_CART
8900,2870,2023-11-09 16:00:00,2023-11-09 16:00:00,ADD_TO_CART
8901,5758,2023-07-25 05:00:00,2023-07-25 05:00:00,PURCHASE
8902,1300,2023-01-23 20:00:00,2023-01-23 20:00:00,VIEW
8903,7012,2023-08-10 17:00:00,2023-08-10 17:00:00,VIEW
8904,6715,2023-12-31 13:00:00,2023-12-31 15:00:00,ADD_TO_CART
8905,6681,2023-02-22 06:00:00,2023-02-22 08:00:00,ADD_TO_CART
8906,5345,2023-05-05 21:00:00,2023-05-06 02:00:00,ADD_TO_CART
8907,6996,2023-04-26 10:00:00,2023-04-26 11:00:00,VIEW
8908,5877,2023-12-23 02:00:00,2023-12-23 02:00:00,VIEW
8909,3751,2023-04-28 09:00:00,2023-04-28 10:00:00,PURCHASE
8910,5913,2023-01-26 08:00:00,2023-01-26 09:00:00,VIEW
8911,6530,2023-12-07 18:00:00,2023-12-07 18:00:00,VIEW
8912,6804,2023-04-09 16:00:00,2023-04-09 18:00:00,VIEW
8913,7845,2023-11-29 06:00:00,2023-11-29 08:00:00,PURCHASE
8914,4628,2023-04-21 14:00:00,2023-04-21 14:00:00,PURCHASE
8915,4020,2023-10-06 03:00:00,2023-10-06 05:00:00,ADD_TO_CART
8916,7413,2023-05-08 05:00:00,2023-05-08 05:00:00,PURCHASE
8917,7609,2023-02-21 01:00:00,2023-02-21 03:00:00,PURCHASE
8918,7709,2023-02-14 23:00:00,2023-02-14 23:00:00,ADD_TO_CART
8919,7273,2023-01-23 19:00:00,2023-01-23 19:00:00,VIEW
8920,2229,2023-07-31 18:00:00,2023-07-31 23:00:00,PURCHASE
8921,5452,2023-03-30 15:00:00,2023-03-30 15:00:00,VIEW
8922,3178,2023-05-11 16:00:00,2023-05-11 16:00:00,VIEW
8923,3696,2023-05-30 12:00:00,2023-05-30 12:00:00,ADD_TO_CART
8924,2879,2023-02-16 08:00:00,2023-02-16 08:00:00,ADD_TO_CART
8925,1893,2023-07-17 21:00:00,2023-07-17 21:00:00,VIEW
8926,5361,2023-09-11 04:00:00,2023-09-11 05:00:00,VIEW
8927,6453,2023-02-03 04:00:00,2023-02-03 09:00:00,ADD_TO_CART
8928,3157,2023-08-10 18:00:00,2023-08-10 19:00:00,VIEW
8929,7317,2023-12-31 09:00:00,2023-12-31 10:00:00,PURCHASE
8930,2112,2023-07-02 12:00:00,2023-07-02 12:00:00,VIEW
8931,5282,2023-12-14 12:00:00,2023-12-14 13:00:00,PURCHASE
8932,7386,2023-11-21 20:00:00,2023-11-21 20:00:00,ADD_TO_CART
8933,4655,2023-04-28 06:00:00,2023-04-28 11:00:00,VIEW
8934,5901,2023-01-05 06:00:00,2023-01-05 06:00:00,VIEW
8935,7975,2023-01-09 19:00:00,2023-01-09 21:00:00,PURCHASE
8936,4827,2023-10-02 19:00:00,2023-10-02 19:00:00,ADD_TO_CART
8937,2545,2023-02-28 10:00:00,2023-02-28 11:00:00,ADD_TO_CART
8938,1040,2023-04-25 23:00:00,2023-04-25 23:00:00,PURCHASE
8939,6787,2023-09-28 03:00:00,2023-09-28 08:00:00,VIEW
8940,6730,2023-09-19 09:00:00,2023-09-19 10:00:00,PURCHASE
8941,4134,2023-12-16 05:00:00,2023-12-16 07:00:00,PURCHASE
8942,912,2023-12-01 05:00:00,2023-12-01 05:00:00,VIEW
8943,5406,2023-09-09 04:00:00,2023-09-09 04:00:00,PURCHASE
8944,6337,2023-08-27 03:00:00,2023-08-27 08:00:00,VIEW
8945,4227,2023-07-31 09:00:00,2023-07-31 11:00:00,PURCHASE
8946,4974,2023-09-07 17:00:00,2023-09-07 22:00:00,PURCHASE
8947,3991,2023-04-30 07:00:00,2023-04-30 12:00:00,VIEW
8948,2936,2023-04-04 00:00:00,2023-04-04 00:00:00,VIEW
8949,7732,2023-06-19 07:00:00,2023-06-19 09:00:00,ADD_TO_CART
8950,52,2023-06-11 21:00:00,2023-06-11 21:00:00,VIEW
8951,3373,2023-12-24 14:00:00,2023-12-24 16:00:00,ADD_TO_CART
8952,4047,2023-12-15 13:00:00,2023-12-15 13:00:00,ADD_TO_CART
8953,7142,2023-02-07 13:00:00,2023-02-07 15:00:00,PURCHASE
8954,1883,2023-02-13 20:00:00,2023-02-13 20:00:00,ADD_TO_CART
8955,2247,2023-07-29 18:00:00,2023-07-29 20:00:00,VIEW
8956,3013,2023-11-14 17:00:00,2023-11-14 17:00:00,VIEW
8957,6629,2023-09-28 18:00:00,2023-09-28 18:00:00,VIEW
8958,2806,2023-12-12 20:00:00,2023-12-12 21:00:00,PURCHASE
8959,6922,2023-01-29 20:00:00,2023-01-29 20:00:00,PURCHASE
8960,5177,2023-10-25 10:00:00,2023-10-25 11:00:00,VIEW
8961,179,2023-05-13 17:00:00,2023-05-13 19:00:00,PURCHASE
8962,5113,2023-02-08 18:00:00,2023-02-08 18:00:00,ADD_TO_CART
8963,1958,2023-04-14 09:00:00,2023-04-14 11:00:00,PURCHASE
8964,6159,2023-09-02 02:00:00,2023-09-02 02:00:00,ADD_TO_CART
8965,954,2023-06-03 07:00:00,2023-06-03 09:00:00,ADD_TO_CART
8966,5307,2023-12-05 19:00:00,2023-12-05 19:00:00,ADD_TO_CART
8967,2897,2023-09-13 11:00:00,2023-09-13 11:00:00,PURCHASE
8968,2611,2023-05-15 13:00:00,2023-05-15 13:00:00,ADD_TO_CART
8969,3515,2023-07-02 05:00:00,2023-07-02 10:00:00,PURCHASE
8970,5176,2023-03-23 03:00:00,2023-03-23 08:00:00,VIEW
8971,6797,2023-04-19 17:00:00,2023-04-19 22:00:00,ADD_TO_CART
8972,1178,2023-11-16 12:00:00,2023-11-16 12:00:00,VIEW
8973,2753,2023-06-07 03:00:00,2023-06-07 03:00:00,PURCHASE
8974,919,2023-09-26 07:00:00,2023-09-26 07:00:00,PURCHASE
8975,6431,2023-11-04 03:00:00,2023-11-04 08:00:00,ADD_TO_CART
8976,1024,2023-06-01 13:00:00,2023-06-01 13:00:00,VIEW
8977,4374,2023-02-02 23:00:00,2023-02-02 23:00:00,VIEW
8978,662,2023-12-02 07:00:00,2023-12-02 12:00:00,VIEW
8979,5297,2023-12-28 19:00:00,2023-12-28 19:00:00,ADD_TO_CART
