delivery_id,order_id,ship_date,delivery_date,delivery_status
5784,5784,2023-05-08,2023-09-09,Lost
5785,5785,2023-07-06,2023-05-27,Delayed
5786,5786,2023-05-05,2023-01-21,Delivered
5787,5787,2023-04-18,2023-01-11,Delivered
5788,5788,2023-12-08,2023-11-18,Delivered
5789,5789,2023-01-07,2023-07-06,Delivered
5790,5790,2023-02-21,2023-02-09,Delayed
5791,5791,2023-11-11,2023-08-01,Delivered
5792,5792,2023-05-17,2023-05-16,Delivered
5793,5793,2023-01-03,2023-04-14,Delivered
5794,5794,2023-01-19,2023-05-31,Delivered
5795,5795,2023-09-07,2023-04-05,Delivered
5796,5796,2023-07-05,2023-10-19,Delivered
5797,5797,2023-08-11,2023-05-22,Delivered
5798,5798,2023-08-17,2023-10-24,Delivered
5799,5799,2023-12-15,2023-12-20,Delivered
5800,5800,2023-07-14,2023-09-21,Delivered
5801,5801,2023-11-09,2023-03-24,Delivered
5802,5802,2023-07-30,2023-02-03,Delivered
5803,5803,2023-10-27,2023-07-09,Delivered
5804,5804,2023-11-26,2023-05-18,Delayed
5805,5805,2023-03-14,2023-06-17,Delayed
5806,5806,2023-04-28,2023-05-29,Delivered
5807,5807,2023-09-22,2023-09-04,Delivered
5808,5808,2023-01-06,2023-07-04,Delivered
5809,5809,2023-09-27,2023-01-11,Delayed
5810,5810,2023-01-08,2023-06-07,Delivered
5811,5811,2023-01-22,2023-11-16,Delivered
5812,5812,2023-02-07,2023-06-27,Delivered
5813,5813,2023-06-23,2023-04-26,Delivered
5814,5814,2023-03-04,2023-09-02,Delivered
5815,5815,2023-07-26,2023-06-18,Delivered
5816,5816,2023-04-12,2023-08-13,Delivered
5817,5817,2023-04-30,2023-07-12,Delivered
5818,5818,2023-06-29,2023-10-04,Delivered
5819,5819,2023-05-13,2023-10-18,Delivered
5820,5820,2023-12-09,2023-03-07,Delayed
5821,5821,2023-03-17,2023-10-11,Delivered
5822,5822,2023-10-18,2023-06-24,Delayed
5823,5823,2023-02-15,2023-09-16,Delivered
5824,5824,2023-05-25,2023-07-24,Delivered
5825,5825,2023-05-18,2023-03-20,Delivered
5826,5826,2023-07-28,2023-04-15,Delivered
5827,5827,2023-08-20,2023-08-16,Delivered
5828,5828,2023-09-30,2023-08-16,Delivered
5829,5829,2023-04-06,2023-08-17,Delivered
5830,5830,2023-09-19,2023-04-08,Lost
5831,5831,2023-05-08,2023-03-19,Delayed
5832,5832,2023-06-17,2023-02-04,Delivered
5833,5833,2023-01-19,2023-03-25,Delivered
5834,5834,2023-05-29,2023-03-12,Delayed
5835,5835,2023-09-05,2023-12-07,Delayed
5836,5836,2023-05-11,2023-08-09,Delivered
5837,5837,2023-10-24,2023-12-30,Delivered
5838,5838,2023-09-24,2023-12-26,Delivered
5839,5839,2023-11-17,2023-10-31,Delivered
5840,5840,2023-02-12,2023-05-02,Delivered
5841,5841,2023-07-23,2023-02-19,Delivered
5842,5842,2023-07-01,2023-03-11,Delivered
5843,5843,2023-12-16,2023-12-07,Delivered
5844,5844,2023-07-01,2023-03-28,Delivered
5845,5845,2023-10-24,2023-10-05,Delivered
5846,5846,2023-05-25,2023-09-15,Delivered
5847,5847,2023-03-03,2023-07-26,Delivered
5848,5848,2023-07-29,2023-08-23,Delivered
5849,5849,2023-06-16,2023-03-08,Lost
5850,5850,2023-10-28,2023-11-15,Delivered
5851,5851,2023-05-24,2023-03-22,Delivered
5852,5852,2023-12-18,2023-01-16,Delivered
5853,5853,2023-03-03,2023-11-23,Delayed
5854,5854,2023-09-21,2023-11-03,Delivered
5855,5855,2023-05-05,2023-06-20,Lost
5856,5856,2023-08-27,2023-06-10,Delivered
5857,5857,2023-01-31,2023-04-28,Delivered
5858,5858,2023-09-13,2023-12-14,Delivered
5859,5859,2023-04-01,2023-07-13,Delivered
5860,5860,2023-05-20,2023-12-13,Delivered
5861,5861,2023-12-29,2023-07-04,Delivered
5862,5862,2023-12-15,2023-08-21,Delivered
5863,5863,2023-07-27,2023-06-19,Delivered
5864,5864,2023-04-04,2023-01-17,Delivered
5865,5865,2023-05-15,2023-07-14,Delivered
5866,5866,2023-07-24,2023-08-23,Delivered
5867,5867,2023-11-04,2023-09-22,Delayed
5868,5868,2023-12-03,2023-02-25,Delivered
5869,5869,2023-04-21,2023-07-01,Delivered
5870,5870,2023-02-08,2023-01-06,Delivered
5871,5871,2023-01-23,2023-09-16,Delivered
5872,5872,2023-08-14,2023-12-29,Delivered
5873,5873,2023-12-13,2023-11-20,Delayed
5874,5874,2023-06-18,2023-08-30,Delivered
5875,5875,2023-05-16,2023-06-14,Delivered
5876,5876,2023-04-21,2023-12-05,Delivered
5877,5877,2023-08-13,2023-05-20,Delivered
5878,5878,2023-06-18,2023-11-22,Lost
5879,5879,2023-04-18,2023-08-19,Delivered
5880,5880,2023-01-25,2023-04-14,Delivered
5881,5881,2023-10-25,2023-07-14,Lost
5882,5882,2023-11-04,2023-11-05,Delayed
5883,5883,2023-12-25,2023-02-01,Delivered
5884,5884,2023-07-31,2023-10-24,Delivered
5885,5885,2023-06-21,2023-09-06,Delivered
5886,5886,2023-03-11,2023-08-11,Delivered
5887,5887,2023-08-11,2023-06-23,Delivered
5888,5888,2023-06-03,2023-06-11,Delayed
5889,5889,2023-12-17,2023-06-23,Delivered
5890,5890,2023-10-09,2023-03-06,Delivered
5891,5891,2023-07-21,2023-03-04,Delivered
5892,5892,2023-08-08,2023-03-08,Delivered
5893,5893,2023-04-15,2023-06-20,Delivered
5894,5894,2023-10-27,2023-03-24,Delivered
5895,5895,2023-11-12,2023-09-06,Delivered
5896,5896,2023-11-07,2023-09-27,Delivered
5897,5897,2023-12-02,2023-09-17,Delivered
5898,5898,2023-08-19,2023-03-16,Delivered
5899,5899,2023-02-24,2023-11-30,Delivered
5900,5900,2023-07-09,2023-07-09,Delayed
5901,5901,2023-08-11,2023-01-27,Delivered
5902,5902,2023-03-17,2023-08-18,Delivered
5903,5903,2023-12-16,2023-04-30,Delivered
5904,5904,2023-06-22,2023-04-20,Delivered
5905,5905,2023-02-12,2023-09-01,Delivered
5906,5906,2023-06-07,2023-04-11,Delivered
5907,5907,2023-12-02,2023-01-24,Delivered
5908,5908,2023-03-23,2023-02-27,Delivered
5909,5909,2023-07-28,2023-05-31,Delivered
5910,5910,2023-11-11,2023-11-09,Delivered
5911,5911,2023-03-28,2023-02-11,Delivered
5912,5912,2023-08-21,2023-06-01,Delivered
5913,5913,2023-06-27,2023-05-03,Delivered
5914,5914,2023-04-18,2023-09-19,Delivered
5915,5915,2023-05-20,2023-01-28,Delivered
5916,5916,2023-04-13,2023-04-24,Delivered
5917,5917,2023-11-07,2023-01-25,Delivered
5918,5918,2023-01-31,2023-06-20,Delivered
5919,5919,2023-07-14,2023-11-12,Delivered
5920,5920,2023-11-18,2023-09-23,Lost
5921,5921,2023-09-02,2023-04-28,Delivered
5922,5922,2023-11-11,2023-11-05,Delivered
5923,5923,2023-07-05,2023-08-21,Delivered
5924,5924,2023-10-21,2023-07-10,Delivered
5925,5925,2023-09-05,2023-09-16,Delivered
5926,5926,2023-04-29,2023-05-02,Delivered
5927,5927,2023-03-15,2023-10-15,Delivered
5928,5928,2023-03-11,2023-10-02,Delivered
5929,5929,2023-08-31,2023-12-26,Delivered
5930,5930,2023-06-02,2023-06-03,Delivered
5931,5931,2023-11-16,2023-03-29,Delivered
5932,5932,2023-04-05,2023-11-23,Delivered
5933,5933,2023-09-29,2023-12-13,Delivered
5934,5934,2023-08-18,2023-11-25,Delivered
5935,5935,2023-01-31,2023-09-05,Delivered
5936,5936,2023-04-24,2023-11-12,Delayed
5937,5937,2023-12-02,2023-11-13,Delivered
5938,5938,2023-05-29,2023-10-22,Delivered
5939,5939,2023-02-27,2023-06-13,Delivered
5940,5940,2023-06-27,2023-04-12,Delivered
5941,5941,2023-11-09,2023-07-06,Delivered
5942,5942,2023-02-26,2023-10-05,Delivered
5943,5943,2023-09-23,2023-01-19,Delivered
5944,5944,2023-08-26,2023-09-19,Delivered
5945,5945,2023-10-06,2023-09-04,Delivered
5946,5946,2023-03-19,2023-11-04,Delivered
5947,5947,2023-05-05,2023-12-06,Delivered
5948,5948,2023-01-29,2023-02-21,Delivered
5949,5949,2023-05-23,2023-10-01,Delivered
5950,5950,2023-06-08,2023-08-25,Delivered
5951,5951,2023-06-17,2023-03-15,Delivered
5952,5952,2023-07-05,2023-11-15,Delivered
5953,5953,2023-01-13,2023-02-15,Delivered
5954,5954,2023-06-19,2023-11-04,Delivered
5955,5955,2023-11-16,2023-03-23,Delivered
5956,5956,2023-04-17,2023-10-15,Delivered
5957,5957,2023-09-12,2023-02-20,Delivered
5958,5958,2023-04-09,2023-04-10,Delivered
5959,5959,2023-04-30,2023-01-27,Delivered
5960,5960,2023-08-15,2023-08-04,Delivered
5961,5961,2023-06-02,2023-02-27,Delivered
5962,5962,2023-07-23,2023-09-14,Delivered
5963,5963,2023-06-13,2023-06-07,Delivered
5964,5964,2023-10-25,2023-06-12,Delayed
5965,5965,2023-05-03,2023-07-15,Delivered
5966,5966,2023-01-17,2023-01-06,Delivered
5967,5967,2023-12-03,2023-09-27,Delivered
5968,5968,2023-04-17,2023-02-07,Delivered
5969,5969,2023-09-20,2023-01-18,Delivered
5970,5970,2023-01-21,2023-05-19,Delivered
5971,5971,2023-09-02,2023-03-21,Delivered
5972,5972,2023-09-02,2023-11-09,Delivered
5973,5973,2023-08-01,2023-03-16,Delivered
5974,5974,2023-08-13,2023-11-18,Delivered
5975,5975,2023-12-20,2023-09-04,Delivered
5976,5976,2023-09-20,2023-12-14,Delivered
5977,5977,2023-08-09,2023-08-18,Delivered
5978,5978,2023-01-09,2023-07-16,Delivered
5979,5979,2023-01-15,2023-09-05,Delivered
5980,5980,2023-05-11,2023-04-01,Delivered
5981,5981,2023-01-23,2023-09-19,Delayed
5982,5982,2023-08-14,2023-10-15,Delivered
5983,5983,2023-08-24,2023-05-21,Delivered
5984,5984,2023-12-08,2023-02-22,Delivered
5985,5985,2023-07-19,2023-05-29,Delivered
5986,5986,2023-05-15,2023-09-01,Delivered
5987,5987,2023-06-28,2024-01-05,Delivered
5988,5988,2023-02-14,2023-12-02,Delivered
5989,5989,2023-01-09,2023-08-22,Delivered
5990,5990,2023-10-08,2023-01-29,Delivered
5991,5991,2023-01-28,2023-12-12,Delivered
5992,5992,2023-02-21,2023-07-29,Delivered
5993,5993,2023-03-11,2023-05-20,Delivered
5994,5994,2023-10-09,2023-06-06,Delivered
5995,5995,2023-02-14,2023-01-09,Delivered
5996,5996,2023-06-25,2023-04-27,Delivered
5997,5997,2023-04-30,2023-04-04,Delivered
5998,5998,2023-09-27,2023-12-14,Delivered
5999,5999,2023-07-01,2023-03-25,Delivered
6000,6000,2023-02-23,2023-01-15,Delivered
6001,6001,2023-10-21,2023-03-15,Delivered
6002,6002,2023-07-11,2023-04-03,Delivered
6003,6003,2023-07-14,2023-07-09,Delayed
6004,6004,2023-02-10,2023-04-17,Delivered
6005,6005,2023-03-20,2023-10-29,Delivered
6006,6006,2023-07-09,2023-03-27,Delivered
6007,6007,2023-04-06,2023-01-30,Delivered
6008,6008,2023-01-26,2023-10-08,Delayed
6009,6009,2023-04-14,2023-01-14,Delivered
6010,6010,2023-10-30,2023-11-05,Delivered
6011,6011,2023-06-09,2024-01-01,Delivered
6012,6012,2023-12-25,2023-06-01,Delivered
6013,6013,2023-07-28,2023-11-16,Delivered
6014,6014,2023-12-14,2023-01-28,Delivered
6015,6015,2023-04-05,2023-08-04,Delivered
6016,6016,2023-11-21,2023-11-12,Delivered
6017,6017,2023-02-09,2023-08-30,Delivered
6018,6018,2023-12-03,2023-08-12,Delivered
6019,6019,2023-06-14,2023-03-11,Delivered
6020,6020,2023-12-08,2023-09-21,Delivered
6021,6021,2023-11-19,2023-04-23,Delivered
6022,6022,2023-02-25,2023-05-12,Delivered
6023,6023,2023-03-14,2023-06-10,Delivered
6024,6024,2023-02-12,2023-10-09,Delivered
6025,6025,2023-11-23,2023-10-20,Delivered
6026,6026,2023-05-13,2023-11-01,Delivered
6027,6027,2023-01-22,2023-02-02,Lost
6028,6028,2023-01-02,2023-04-01,Delivered
6029,6029,2023-06-16,2023-11-30,Delivered
6030,6030,2023-03-02,2023-04-30,Delivered
6031,6031,2023-03-18,2023-05-12,Delivered
6032,6032,2023-04-02,2023-07-28,Delivered
6033,6033,2023-07-27,2023-12-28,Delivered
6034,6034,2023-03-30,2023-03-02,Delivered
6035,6035,2023-03-24,2023-04-08,Delivered
6036,6036,2023-01-18,2023-11-17,Delivered
6037,6037,2023-11-26,2023-09-05,Delivered
6038,6038,2023-07-30,2023-05-27,Delivered
6039,6039,2023-11-09,2023-11-08,Delivered
6040,6040,2023-02-23,2023-05-07,Delivered
6041,6041,2023-05-09,2023-01-24,Delivered
6042,6042,2023-05-27,2023-12-21,Delayed
6043,6043,2023-11-01,2023-10-14,Delivered
6044,6044,2023-11-07,2023-07-28,Delivered
6045,6045,2023-09-06,2023-09-17,Delayed
6046,6046,2023-01-02,2023-10-27,Delivered
6047,6047,2023-02-11,2023-02-23,Delivered
6048,6048,2023-03-15,2023-02-09,Lost
6049,6049,2023-06-10,2023-06-04,Delayed
6050,6050,2023-08-01,2023-12-01,Delivered
6051,6051,2023-11-30,2023-08-06,Delivered
6052,6052,2023-10-24,2023-08-13,Delivered
6053,6053,2023-05-20,2023-05-25,Delivered
6054,6054,2023-11-01,2023-04-17,Delivered
6055,6055,2023-02-13,2023-01-12,Delivered
6056,6056,2023-06-29,2023-09-01,Delivered
6057,6057,2023-07-09,2023-04-26,Delivered
6058,6058,2023-09-04,2023-08-23,Delivered
6059,6059,2023-10-26,2023-03-12,Delivered
6060,6060,2023-06-04,2024-01-02,Delivered
6061,6061,2023-04-15,2023-02-15,Delivered
6062,6062,2023-01-12,2023-06-20,Delivered
6063,6063,2023-01-26,2023-08-01,Delivered
6064,6064,2023-10-24,2023-10-05,Delivered
6065,6065,2023-01-26,2023-04-19,Delivered
6066,6066,2023-03-26,2023-06-18,Delivered
6067,6067,2023-04-17,2023-07-26,Delivered
6068,6068,2023-08-30,2023-05-01,Delivered
6069,6069,2023-04-30,2023-04-21,Delayed
6070,6070,2023-04-19,2023-08-29,Delivered
6071,6071,2023-11-27,2023-01-10,Delivered
6072,6072,2023-06-30,2023-02-14,Delivered
6073,6073,2023-05-12,2023-10-26,Delivered
6074,6074,2023-10-23,2023-05-14,Delivered
6075,6075,2023-04-02,2023-07-27,Delivered
6076,6076,2023-08-30,2023-10-09,Delivered
6077,6077,2023-09-05,2023-08-29,Delivered
6078,6078,2023-06-18,2023-10-06,Delivered
6079,6079,2023-08-12,2023-02-17,Delivered
6080,6080,2023-10-06,2023-07-19,Delivered
6081,6081,2023-07-10,2023-05-03,Delivered
6082,6082,2023-01-20,2023-10-29,Delivered
6083,6083,2023-01-15,2023-08-10,Delivered
6084,6084,2023-09-01,2023-12-24,Delivered
6085,6085,2023-04-20,2023-10-18,Delivered
6086,6086,2023-07-10,2023-04-06,Delivered
6087,6087,2023-08-07,2023-10-21,Delivered
6088,6088,2023-10-27,2023-06-04,Delivered
6089,6089,2023-11-08,2023-01-15,Delivered
6090,6090,2023-08-25,2023-07-28,Delivered
6091,6091,2023-06-18,2023-09-14,Delivered
6092,6092,2023-09-26,2023-06-09,Delivered
6093,6093,2023-07-13,2023-09-29,Delivered
6094,6094,2023-08-31,2023-11-04,Delayed
6095,6095,2023-06-12,2023-03-11,Delivered
6096,6096,2023-12-31,2023-09-16,Delivered
6097,6097,2023-12-06,2023-07-10,Delivered
6098,6098,2023-10-07,2023-01-05,Delayed
6099,6099,2023-05-16,2023-08-27,Delivered
6100,6100,2023-07-13,2023-05-14,Delivered
6101,6101,2023-03-31,2023-06-22,Delivered
6102,6102,2023-02-12,2023-09-29,Delivered
6103,6103,2023-04-04,2023-04-01,Delivered
6104,6104,2023-08-04,2023-04-15,Delivered
6105,6105,2023-12-16,2023-05-07,Delivered
6106,6106,2023-01-02,2023-03-10,Delivered
6107,6107,2023-12-02,2023-09-22,Delivered
6108,6108,2023-06-14,2023-01-10,Delivered
6109,6109,2023-04-17,2023-02-15,Delivered
6110,6110,2023-08-21,2023-05-17,Delivered
6111,6111,2023-02-16,2023-09-07,Delivered
6112,6112,2023-07-25,2023-11-02,Delivered
6113,6113,2023-01-22,2023-11-16,Delivered
6114,6114,2023-06-27,2023-01-27,Delivered
6115,6115,2023-06-17,2023-07-17,Delivered
6116,6116,2023-10-22,2023-07-13,Delivered
6117,6117,2023-09-23,2023-05-04,Delivered
6118,6118,2023-10-04,2023-09-19,Delivered
6119,6119,2023-12-07,2023-02-18,Delivered
6120,6120,2023-01-09,2023-07-30,Delivered
6121,6121,2023-09-28,2023-10-30,Lost
6122,6122,2023-11-15,2023-04-01,Delivered
6123,6123,2023-08-01,2023-01-05,Delivered
6124,6124,2023-06-13,2023-05-27,Delivered
6125,6125,2023-11-08,2023-01-24,Delivered
6126,6126,2023-02-15,2023-02-10,Lost
6127,6127,2023-08-22,2023-10-24,Delivered
6128,6128,2023-02-23,2023-04-19,Delivered
6129,6129,2023-08-22,2023-04-12,Delivered
6130,6130,2023-12-09,2023-10-01,Delivered
6131,6131,2023-06-21,2023-08-19,Delivered
6132,6132,2023-01-07,2023-10-14,Delivered
6133,6133,2023-02-14,2023-07-27,Delivered
6134,6134,2023-04-02,2023-03-14,Delivered
6135,6135,2023-07-16,2023-06-20,Delivered
6136,6136,2023-01-05,2023-07-06,Delivered
6137,6137,2023-05-02,2023-12-01,Delivered
6138,6138,2023-03-05,2023-07-29,Delayed
6139,6139,2023-04-03,2023-12-23,Delivered
6140,6140,2023-09-05,2023-09-30,Delivered
6141,6141,2023-08-08,2023-12-14,Delivered
6142,6142,2023-12-04,2023-05-17,Delivered
6143,6143,2023-08-20,2023-05-28,Delivered
6144,6144,2023-10-22,2023-12-13,Delivered
6145,6145,2023-07-08,2023-05-31,Delivered
6146,6146,2023-11-05,2023-04-28,Delivered
6147,6147,2023-06-18,2023-07-08,Delivered
6148,6148,2023-09-22,2023-01-22,Delivered
6149,6149,2023-04-16,2023-12-06,Delivered
6150,6150,2023-08-13,2023-09-03,Delivered
6151,6151,2023-04-26,2023-03-10,Delivered
6152,6152,2023-08-24,2023-03-05,Delivered
6153,6153,2023-09-30,2023-10-03,Delivered
6154,6154,2023-10-02,2023-12-15,Delivered
6155,6155,2023-08-19,2023-04-22,Delivered
6156,6156,2023-08-06,2023-02-27,Delivered
6157,6157,2023-02-04,2023-03-28,Delivered
6158,6158,2023-07-17,2023-09-23,Delivered
6159,6159,2023-11-14,2023-04-19,Delivered
6160,6160,2023-08-03,2023-01-14,Delivered
6161,6161,2023-02-16,2023-06-27,Delivered
6162,6162,2023-11-30,2023-12-27,Delivered
6163,6163,2023-08-29,2023-11-17,Delivered
6164,6164,2023-09-12,2023-01-29,Delivered
6165,6165,2023-08-17,2023-10-20,Delivered
6166,6166,2023-08-10,2023-05-12,Delivered
6167,6167,2023-06-16,2023-08-17,Delivered
6168,6168,2023-03-15,2023-05-18,Delivered
6169,6169,2023-08-14,2023-01-22,Delivered
6170,6170,2023-03-28,2023-09-23,Delivered
6171,6171,2023-03-23,2023-11-22,Delivered
6172,6172,2023-08-04,2023-06-10,Delivered
6173,6173,2023-06-14,2023-06-11,Delivered
6174,6174,2023-08-29,2023-12-10,Delivered
6175,6175,2023-03-11,2023-01-28,Delivered
6176,6176,2023-05-18,2023-03-24,Delivered
6177,6177,2023-06-02,2023-01-20,Delivered
6178,6178,2023-04-08,2023-03-12,Delivered
6179,6179,2023-06-08,2023-05-12,Delivered
6180,6180,2023-07-06,2023-05-17,Delivered
6181,6181,2023-06-18,2023-11-01,Delivered
6182,6182,2023-09-02,2023-08-08,Delivered
6183,6183,2023-04-30,2023-11-08,Delivered
6184,6184,2023-07-16,2023-01-17,Delivered
6185,6185,2023-10-16,2023-07-07,Delivered
6186,6186,2023-03-07,2023-07-16,Delivered
6187,6187,2023-06-12,2023-07-12,Delivered
6188,6188,2023-03-27,2023-08-24,Delivered
6189,6189,2023-03-01,2023-03-09,Delivered
6190,6190,2023-10-10,2023-03-24,Delivered
6191,6191,2023-05-31,2023-02-07,Delivered
6192,6192,2023-05-02,2023-08-25,Delivered
6193,6193,2023-09-27,2023-01-19,Delivered
6194,6194,2023-09-13,2023-01-04,Delivered
6195,6195,2023-08-13,2023-02-04,Delayed
6196,6196,2023-02-25,2023-12-17,Delayed
6197,6197,2023-05-17,2023-05-16,Delivered
6198,6198,2023-07-10,2023-12-24,Delayed
6199,6199,2023-09-11,2023-12-12,Delivered
6200,6200,2023-11-09,2023-09-26,Delivered
6201,6201,2023-03-26,2023-01-07,Delivered
6202,6202,2023-12-21,2023-10-15,Delivered
6203,6203,2023-06-27,2023-12-15,Delivered
6204,6204,2023-04-05,2023-04-03,Delivered
6205,6205,2023-02-05,2023-06-03,Delayed
6206,6206,2023-08-01,2023-04-30,Delivered
6207,6207,2023-05-07,2023-03-04,Delivered
6208,6208,2023-08-19,2023-12-26,Delivered
6209,6209,2023-06-18,2023-01-28,Delivered
6210,6210,2023-01-15,2023-04-21,Delivered
6211,6211,2023-03-16,2024-01-05,Delivered
6212,6212,2023-02-22,2023-10-24,Delayed
6213,6213,2023-12-29,2023-07-31,Delayed
6214,6214,2023-07-27,2023-09-18,Delivered
6215,6215,2023-10-24,2023-10-23,Delivered
6216,6216,2023-02-13,2023-02-13,Delivered
6217,6217,2023-01-04,2023-11-02,Delivered
6218,6218,2023-04-06,2023-01-15,Delivered
6219,6219,2023-08-27,2023-04-01,Delivered
6220,6220,2023-06-17,2023-03-31,Delivered
6221,6221,2023-01-20,2023-11-10,Delivered
6222,6222,2023-07-27,2023-07-08,Delivered
6223,6223,2023-08-19,2023-03-06,Delivered
6224,6224,2023-08-03,2023-12-04,Delivered
6225,6225,2023-02-26,2023-02-14,Delivered
6226,6226,2023-12-01,2023-08-23,Delivered
6227,6227,2023-05-13,2023-08-24,Delivered
6228,6228,2023-01-10,2023-03-18,Delivered
6229,6229,2023-08-20,2023-09-12,Delivered
6230,6230,2023-06-03,2023-11-11,Delivered
6231,6231,2023-11-02,2023-05-31,Delivered
6232,6232,2023-10-12,2023-07-03,Delivered
6233,6233,2023-07-10,2023-07-28,Delivered
6234,6234,2023-01-17,2023-07-02,Delivered
6235,6235,2023-12-10,2023-06-24,Delivered
6236,6236,2023-07-23,2023-08-31,Delivered
6237,6237,2023-06-24,2023-06-15,Delivered
6238,6238,2023-06-18,2023-03-06,Delivered
6239,6239,2023-12-06,2023-08-25,Delivered
6240,6240,2023-02-04,2023-05-07,Delivered
6241,6241,2023-08-18,2023-09-16,Delivered
6242,6242,2023-01-02,2023-04-04,Delivered
6243,6243,2023-11-19,2023-08-15,Delivered
6244,6244,2023-04-26,2023-07-16,Delivered
6245,6245,2023-08-03,2023-07-28,Delivered
6246,6246,2023-09-12,2023-10-17,Delivered
6247,6247,2023-05-26,2023-08-05,Delivered
6248,6248,2023-02-17,2023-07-07,Delivered
6249,6249,2023-10-08,2023-05-08,Delivered
6250,6250,2023-06-28,2023-10-11,Delivered
6251,6251,2023-08-02,2023-09-14,Delivered
6252,6252,2023-12-27,2023-03-04,Delivered
6253,6253,2023-10-13,2024-01-05,Delivered
6254,6254,2023-09-03,2023-07-22,Delivered
6255,6255,2023-09-11,2023-03-12,Delivered
6256,6256,2023-07-26,2023-10-14,Delivered
6257,6257,2023-03-14,2023-03-06,Delivered
6258,6258,2023-08-11,2023-05-16,Delayed
6259,6259,2023-12-09,2023-08-29,Delivered
6260,6260,2023-08-04,2023-09-11,Delivered
6261,6261,2023-12-27,2023-12-29,Delivered
6262,6262,2023-05-22,2023-07-08,Delivered
6263,6263,2023-06-06,2023-01-23,Delivered
6264,6264,2023-08-11,2023-12-11,Delivered
6265,6265,2023-11-27,2023-10-20,Delivered
6266,6266,2023-08-20,2023-11-06,Delivered
6267,6267,2023-05-23,2023-02-17,Delivered
6268,6268,2023-12-25,2023-07-15,Delayed
6269,6269,2023-03-17,2023-02-28,Delayed
6270,6270,2023-02-10,2023-02-13,Delivered
6271,6271,2023-10-01,2023-12-01,Delivered
6272,6272,2023-03-12,2023-08-25,Delivered
6273,6273,2023-11-14,2023-12-22,Delivered
6274,6274,2023-04-22,2023-01-18,Delivered
6275,6275,2023-08-23,2023-05-15,Delivered
6276,6276,2023-07-17,2023-01-03,Delivered
6277,6277,2023-12-06,2023-08-22,Delivered
6278,6278,2023-07-19,2023-06-01,Delivered
6279,6279,2023-01-25,2023-11-02,Delivered
6280,6280,2023-11-04,2023-05-04,Delivered
6281,6281,2023-05-28,2023-10-11,Delivered
6282,6282,2023-03-04,2023-10-19,Delivered
6283,6283,2023-03-09,2023-11-12,Delivered
6284,6284,2023-01-31,2023-08-03,Delayed
6285,6285,2023-04-18,2023-10-10,Delivered
6286,6286,2023-06-16,2023-05-22,Delivered
6287,6287,2023-05-02,2023-06-10,Delivered
6288,6288,2023-01-12,2023-01-29,Delivered
6289,6289,2023-03-14,2023-12-10,Delivered
6290,6290,2023-12-14,2023-06-13,Delivered
6291,6291,2023-09-11,2023-04-30,Delivered
6292,6292,2023-10-13,2023-12-05,Delivered
6293,6293,2023-04-30,2023-03-18,Delivered
6294,6294,2023-01-09,2023-04-05,Delivered
6295,6295,2023-08-04,2023-02-05,Delivered
6296,6296,2023-08-10,2023-04-27,Delivered
6297,6297,2023-03-22,2023-04-25,Delayed
6298,6298,2023-03-14,2024-01-05,Delivered
6299,6299,2023-07-20,2023-03-03,Delivered
6300,6300,2023-06-23,2023-10-11,Delayed
6301,6301,2023-10-17,2023-08-27,Delivered
6302,6302,2023-08-23,2023-05-08,Delivered
6303,6303,2023-09-19,2023-02-16,Delivered
6304,6304,2023-05-26,2023-10-17,Delivered
6305,6305,2023-01-23,2023-08-19,Delivered
6306,6306,2023-03-20,2023-07-18,Delivered
6307,6307,2023-08-19,2023-08-02,Delivered
6308,6308,2023-06-10,2023-03-14,Delivered
6309,6309,2023-01-15,2023-08-25,Delivered
6310,6310,2023-08-25,2023-10-08,Delivered
6311,6311,2023-05-29,2023-06-18,Delivered
6312,6312,2023-05-31,2023-07-16,Delivered
6313,6313,2023-01-31,2023-06-24,Delivered
6314,6314,2023-06-11,2023-07-16,Delivered
6315,6315,2023-09-19,2023-03-06,Delivered
6316,6316,2023-01-19,2023-03-13,Delivered
6317,6317,2023-03-05,2023-08-13,Delivered
6318,6318,2023-05-16,2023-11-08,Delivered
6319,6319,2023-06-07,2023-10-12,Delivered
6320,6320,2023-02-27,2023-12-17,Delivered
6321,6321,2023-09-23,2023-03-22,Delivered
6322,6322,2023-09-12,2023-02-07,Delivered
6323,6323,2023-07-07,2023-07-16,Delivered
6324,6324,2023-12-28,2023-08-07,Delivered
6325,6325,2023-11-24,2023-10-17,Delivered
6326,6326,2023-07-19,2023-05-31,Delivered
6327,6327,2023-06-21,2023-10-02,Delivered
6328,6328,2023-11-12,2023-07-22,Delivered
6329,6329,2023-01-07,2023-06-05,Delayed
6330,6330,2023-09-14,2023-01-24,Delivered
6331,6331,2023-11-06,2023-10-26,Delivered
6332,6332,2023-11-17,2023-11-13,Delivered
6333,6333,2023-09-06,2023-08-05,Delivered
6334,6334,2023-08-08,2023-11-29,Delivered
6335,6335,2023-01-05,2023-05-04,Delivered
6336,6336,2023-01-02,2023-09-25,Delivered
6337,6337,2023-11-23,2023-12-11,Delayed
6338,6338,2023-02-01,2023-09-20,Delivered
6339,6339,2023-11-18,2023-02-26,Delayed
6340,6340,2023-04-28,2023-10-11,Delivered
6341,6341,2023-10-03,2023-09-19,Delivered
6342,6342,2023-07-17,2023-12-31,Delivered
